# Program:featureCounts v1.6.2; Command:"../tools/subread-1.6.2-Linux-x86_64/bin/featureCounts" "-p" "-T" "8" "-t" "exon" "-g" "gene_id" "-a" "../reference/s288c_e.gff" "-o" "../featurecount/counts.txt" "SRR453566.sorted.bam" "SRR453567.sorted.bam" "SRR453568.sorted.bam" "SRR453569.sorted.bam" "SRR453570.sorted.bam" "SRR453571.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR453566.sorted.bam	SRR453567.sorted.bam	SRR453568.sorted.bam	SRR453569.sorted.bam	SRR453570.sorted.bam	SRR453571.sorted.bam
gene_3147	NC_001142.9	102227	104428	-	2202	563	721	497	239	327	333
gene_3148	NC_001142.9	105014	106072	+	1059	2473	3484	2614	1368	1471	1890
gene_3149	NC_001142.9	106434	106718	+	285	102	125	84	154	142	226
gene_3150	NC_001142.9	106894	109461	-	2568	345	446	353	253	286	402
gene_3151	NC_001142.9	109966	111159	-	1194	125	138	95	200	306	342
gene_3152	NC_001142.9	111666	113333	-	1668	97	113	76	336	514	646
gene_3153	NC_001142.9	113878	115629	-	1752	116	191	112	91	108	150
gene_3154	NC_001142.9	115939	116010	-	72	0	0	0	0	1	1
gene_3155	NC_001142.9	117245	117787	+	543	25	27	15	92	159	197
gene_3156	NC_001142.9	117962	118825	-	864	18	17	11	21	24	27
gene_3157	NC_001142.9	120449	121690	+	1242	3829	4189	3040	4126	4902	5829
gene_3158	NC_001142.9	122265	122948	-	684	2074	2024	1405	988	1097	1496
gene_3159	NC_001142.9	123836	126328	-	2493	626	880	652	212	209	279
gene_3160	NC_001142.9	126853	128952	-	2100	431	558	434	421	437	651
gene_3161	NC_001142.9	129285	130643	-	1359	214	174	135	327	401	553
gene_3162	NC_001142.9	131101	133935	-	2835	495	706	499	352	525	656
gene_3163	NC_001142.9	134332	135933	-	1602	159	107	68	3733	3023	3139
gene_3164	NC_001142.9	136372	136773	-	402	412	398	310	452	416	580
gene_3165	NC_001142.9	137379	139370	+	1992	222	238	144	266	311	330
gene_3166	NC_001142.9	139566	139691	-	126	21	26	15	5	3	4
gene_3167	NC_001142.9	139761	139950	-	190	15	12	12	7	8	5
gene_3168	NC_001142.9	140437	141138	+	702	808	1010	756	203	295	403
gene_3169	NC_001142.9	141419	142567	-	1149	113	143	107	148	181	208
gene_3170	NC_001142.9	143292	144701	+	1410	203	267	196	255	269	346
gene_3171	NC_001142.9	145160	146044	+	885	431	559	451	208	209	281
gene_3172	NC_001142.9	146359	146673	+	315	43	25	26	461	569	743
gene_3173	NC_001142.9	147101	147577	+	477	770	918	692	396	414	595
gene_3174	NC_001142.9	147967	150390	-	2424	324	424	310	733	1013	1295
gene_3175	NC_001142.9	150961	151626	+	666	1027	1316	851	662	731	990
gene_3176	NC_001142.9	151713	152999	-	1287	212	249	183	143	193	226
gene_3177	NC_001142.9	153504	154691	-	1188	2202	3005	2161	986	1107	1536
gene_3178	NC_001142.9	154985	156127	-	1143	117	152	122	285	420	496
gene_3179	NC_001142.9	156169	156252	+	84	0	0	0	0	0	1
gene_3180	NC_001142.9;NC_001142.9	156550;157250	156789;157273	-;-	264	3707	4826	3569	935	1084	1489
gene_3181	NC_001142.9	158188	159417	+	1230	608	797	545	239	240	346
gene_3182	NC_001142.9	159623	159847	-	225	1412	1816	1298	1043	1069	1442
gene_3183	NC_001142.9	160619	161563	+	945	259	331	229	103	124	154
gene_3184	NC_001142.9	161914	164166	+	2253	60	80	46	140	234	213
gene_3185	NC_001142.9	164278	165348	-	1071	195	234	183	128	193	268
gene_3186	NC_001142.9	165723	172367	-	6645	8594	12485	9819	5501	6853	7694
gene_3187	NC_001142.9	173599	177306	-	3708	657	960	623	337	470	572
gene_3188	NC_001142.9	178097	180103	-	2007	476	673	456	292	352	422
gene_3189	NC_001142.9	181551	181709	-	159	244	307	177	181	179	192
gene_3190	NC_001142.9	182298	184220	-	1923	222	294	211	175	210	250
gene_3191	NC_001142.9	184501	185424	+	924	137	146	95	109	130	163
gene_3192	NC_001142.9	185528	186679	-	1152	490	617	475	235	304	390
gene_3193	NC_001142.9	187126	187644	-	519	585	796	598	346	427	535
gene_3194	NC_001142.9	188004	189440	-	1437	985	1227	908	778	907	1268
gene_3195	NC_001142.9	189716	190243	+	528	421	519	473	144	218	276
gene_3196	NC_001142.9	190374	191090	-	717	673	852	687	388	418	581
gene_3197	NC_001142.9	191639	192298	+	660	103	106	69	38	43	66
gene_3198	NC_001142.9	192531	193466	+	936	683	894	599	475	527	689
gene_3199	NC_001142.9	193860	194873	-	1014	127	167	113	2205	2794	3032
gene_3200	NC_001142.9	196287	197126	+	840	508	624	500	442	527	704
gene_3201	NC_001142.9	197313	197385	-	73	2	0	1	0	1	0
gene_3202	NC_001142.9	197915	198595	+	681	0	0	0	1	0	0
gene_3203	NC_001142.9	198678	203325	+	4648	1	1	0	0	2	2
gene_3204	NC_001142.9	204735	204806	+	72	0	2	1	4	6	2
gene_3205	NC_001142.9	205305	207449	+	2145	549	630	474	400	462	572
gene_3206	NC_001142.9	207877	209529	+	1653	1565	2219	1730	1006	1240	1709
gene_3207	NC_001142.9	209922	211577	-	1656	321	515	344	259	292	420
gene_3208	NC_001142.9	212000	217309	-	5310	1670	2376	1738	628	780	871
gene_3209	NC_001142.9	217705	218856	-	1152	239	118	71	74	71	90
gene_3210	NC_001142.9	218853	220016	-	1164	184	97	73	63	71	71
gene_3211	NC_001142.9	221390	223327	+	1938	40	46	25	67	66	88
gene_3212	NC_001142.9	225055	226737	+	1683	79	111	84	70	91	118
gene_3213	NC_001142.9	227327	227776	+	450	515	570	440	238	256	384
gene_3214	NC_001142.9	228094	228479	-	386	30	48	26	11	14	18
gene_3215	NC_001142.9	229025	230881	-	1857	146	150	106	490	633	781
gene_3216	NC_001142.9	231301	233760	+	2460	343	457	334	396	456	548
gene_3217	NC_001142.9	233939	234011	+	73	0	0	1	0	2	2
gene_3218	NC_001142.9	234320	236356	-	2037	1182	1637	1241	734	921	1061
gene_3219	NC_001142.9	237263	239086	+	1824	281	405	287	288	349	441
gene_3220	NC_001142.9	239414	241654	+	2241	224	268	203	175	223	283
gene_3221	NC_001142.9	242082	245258	+	3177	555	879	643	445	534	605
gene_3222	NC_001142.9	245591	246244	+	654	521	752	515	273	314	408
gene_3223	NC_001142.9	246490	246975	+	486	422	479	306	207	264	338
gene_3224	NC_001142.9	247255	251691	+	4437	384	480	389	282	370	420
gene_3225	NC_001142.9	251821	254442	-	2622	436	541	316	364	411	492
gene_3226	NC_001142.9	254737	256812	-	2076	357	461	320	269	322	354
gene_3227	NC_001142.9	257423	260947	+	3525	494	633	457	430	486	587
gene_3228	NC_001142.9	261080	262552	-	1473	357	555	359	207	204	307
gene_3229	NC_001142.9	262757	265051	-	2295	211	285	185	138	212	230
gene_3230	NC_001142.9	265926	268415	+	2490	67	88	47	666	731	781
gene_3231	NC_001142.9	268799	269815	+	1017	2833	4826	3551	1959	2587	3254
gene_3232	NC_001142.9	270002	272485	-	2484	350	502	358	208	238	311
gene_3233	NC_001142.9	272827	274698	+	1872	283	406	295	193	265	307
gene_3234	NC_001142.9	274862	278002	-	3141	236	305	231	384	505	513
gene_3235	NC_001142.9	278841	280655	+	1815	83	95	98	93	122	112
gene_3236	NC_001142.9	281185	283380	+	2196	365	406	240	553	716	853
gene_3237	NC_001142.9	283802	285271	-	1470	612	831	563	451	575	734
gene_3238	NC_001142.9	285558	289226	-	3669	1973	2973	2124	1044	1289	1604
gene_3239	NC_001142.9	289875	290774	-	900	516	567	379	1462	1363	1781
gene_3240	NC_001142.9	291336	293981	-	2646	978	1392	1134	787	740	1011
gene_3241	NC_001142.9	294047	294145	+	99	11	17	18	32	24	32
gene_3242	NC_001142.9	294666	295061	-	396	71	112	83	90	93	132
gene_3243	NC_001142.9	294799	294885	+	87	0	0	0	0	0	0
gene_3244	NC_001142.9	295245	298814	+	3570	1181	1797	1398	574	680	807
gene_3245	NC_001142.9	299157	302849	-	3693	486	779	600	622	876	1115
gene_3246	NC_001142.9	303181	305118	+	1938	355	486	331	190	243	292
gene_3247	NC_001142.9	305221	305862	-	642	178	268	156	137	148	240
gene_3248	NC_001142.9	306132	307856	+	1725	385	501	391	262	336	445
gene_3249	NC_001142.9	307971	310637	-	2667	151	200	154	227	297	332
gene_3250	NC_001142.9	310922	312706	-	1785	683	1010	720	214	285	356
gene_3251	NC_001142.9	313016	313915	-	900	229	282	228	427	491	640
gene_3252	NC_001142.9	314114	314872	-	759	242	221	175	720	906	1097
gene_3253	NC_001142.9	315054	315557	-	504	164	185	139	110	139	178
gene_3254	NC_001142.9	315759	316475	-	717	506	608	470	285	315	411
gene_3255	NC_001142.9	316723	316980	+	258	263	289	224	231	258	386
gene_3256	NC_001142.9	317284	319776	+	2493	484	694	462	218	278	331
gene_3257	NC_001142.9	320016	322157	+	2142	586	807	536	339	394	451
gene_3258	NC_001142.9	323386	324720	+	1335	1254	1588	1174	693	921	1163
gene_3259	NC_001142.9	324964	326190	+	1227	154	216	128	96	133	162
gene_3260	NC_001142.9	326242	327873	-	1632	111	138	90	60	95	128
gene_3261	NC_001142.9	328118	330121	-	2004	206	219	175	501	739	854
gene_3262	NC_001142.9	330431	333073	-	2643	173	249	237	194	276	288
gene_3263	NC_001142.9	333357	334094	+	738	597	735	615	502	651	876
gene_3264	NC_001142.9	334265	335701	+	1437	699	864	603	402	506	619
gene_3265	NC_001142.9	335898	337037	+	1140	243	354	278	254	296	372
gene_3266	NC_001142.9	337884	338003	-	120	2	0	1	2	4	6
gene_3267	NC_001142.9	338271	339269	+	999	632	443	308	2133	4564	6193
gene_3268	NC_001142.9	339787	342255	+	2469	331	491	343	227	249	268
gene_3269	NC_001142.9	342522	345743	+	3222	1224	1796	1384	499	580	876
gene_3270	NC_001142.9	345973	347325	+	1353	237	292	216	214	236	357
gene_3271	NC_001142.9	347447	348637	-	1191	513	544	446	1353	1686	2378
gene_3272	NC_001142.9	349044	349178	-	135	6	6	2	4	4	5
gene_3273	NC_001142.9	349130	349233	-	104	3	2	3	1	2	3
gene_3274	NC_001142.9	349580	352108	-	2529	156	223	154	166	213	248
gene_3275	NC_001142.9	352386	353615	+	1230	273	369	231	180	209	282
gene_3276	NC_001142.9;NC_001142.9	354244;354297	354282;354332	+;+	75	0	0	0	0	0	0
gene_3277	NC_001142.9	355374	355445	+	72	0	0	0	0	1	0
gene_3278	NC_001142.9	355456	355527	+	72	0	1	0	0	0	0
gene_3279	NC_001142.9	356024	357928	+	1905	57	80	54	623	1180	1443
gene_3280	NC_001142.9	358300	359676	-	1377	400	556	353	255	303	325
gene_3281	NC_001142.9	360130	360903	+	774	5	12	7	6	10	15
gene_3282	NC_001142.9	361249	365445	+	4197	769	1108	765	845	896	1114
gene_3283	NC_001142.9;NC_001142.9	365784;365903	365784;368373	+;+	2472	770	1085	844	622	790	875
gene_3284	NC_001142.9	368748	373799	-	5052	997	1421	1037	571	723	757
gene_3285	NC_001142.9	374424	374495	-	72	0	0	0	0	0	0
gene_3286	NC_001142.9	374506	374577	-	72	0	0	0	0	0	0
gene_3287	NC_001142.9	375115	375774	-	660	44	32	36	65	67	89
gene_3288	NC_001142.9	376662	377336	+	675	19	17	16	69	108	123
gene_3289	NC_001142.9	378360	378433	+	74	2	0	0	3	3	3
gene_3290	NC_001142.9	378825	380096	+	1272	304	385	304	394	593	752
gene_3291	NC_001142.9	380249	381001	-	753	139	150	117	63	80	93
gene_3292	NC_001142.9	381327	383375	+	2049	4917	6826	4491	2722	3853	4769
gene_3293	NC_001142.9	383837	386149	+	2313	678	996	817	396	476	668
gene_3294	NC_001142.9;NC_001142.9	386368;387436	387348;387438	-;-	984	375	431	268	205	276	319
gene_3295	NC_001142.9	387657	388247	+	591	201	235	155	143	187	273
gene_3296	NC_001142.9	388385	390853	-	2469	385	495	413	306	319	407
gene_3297	NC_001142.9	391043	391115	-	73	1	0	2	2	0	1
gene_3298	NC_001142.9	391311	391646	+	336	3	1	2	4	5	6
gene_3299	NC_001142.9	391833	392249	-	417	0	3	4	5	7	4
gene_3300	NC_001142.9	392404	393603	+	1200	1068	1320	1058	2181	3069	4132
gene_3301	NC_001142.9	393967	395511	+	1545	147	164	139	53	73	76
gene_3302	NC_001142.9;NC_001142.9	395931;396571	396493;396592	-;-	585	261	295	210	179	200	296
gene_3303	NC_001142.9	396726	396796	-	71	0	0	0	0	0	0
gene_3304	NC_001142.9	397355	398398	-	1044	119	119	76	165	232	247
gene_3305	NC_001142.9	398937	402410	-	3474	1038	1164	811	1104	1357	1529
gene_3306	NC_001142.9	402897	404945	+	2049	275	365	306	191	229	258
gene_3307	NC_001142.9	405588	407273	+	1686	283	374	256	324	539	604
gene_3308	NC_001142.9	407558	409162	+	1605	1928	2720	2058	1071	1278	1728
gene_3309	NC_001142.9	409493	411040	-	1548	249	292	197	245	282	322
gene_3310	NC_001142.9	411234	413399	-	2166	771	1039	760	490	599	787
gene_3311	NC_001142.9	414285	414770	-	486	225	287	196	68	80	109
gene_3312	NC_001142.9	414966	415038	+	73	0	1	0	0	0	0
gene_3313	NC_001142.9;NC_001142.9	415931;416001	415966;416036	-;-	72	0	0	0	0	0	0
gene_3314	NC_001142.9	417562	419562	-	2001	382	580	475	185	233	304
gene_3315	NC_001142.9	419957	421663	-	1707	1593	2440	1874	1103	1297	1756
gene_3316	NC_001142.9	422698	423012	-	315	0	2	0	1	2	2
gene_3317	NC_001142.9	422937	423009	+	73	0	0	0	0	0	0
gene_3318	NC_001142.9	423138	424109	-	972	101	156	111	103	135	170
gene_3319	NC_001142.9	424432	424515	-	84	5	2	1	0	1	1
gene_3320	NC_001142.9	425157	431237	+	6081	823	1104	795	694	950	1132
gene_3321	NC_001142.9	431589	432200	-	612	246	349	219	218	226	286
gene_3322	NC_001142.9	432644	433000	+	357	113	144	93	180	187	227
gene_3323	NC_001142.9	433221	434651	-	1431	1747	2450	1682	711	801	951
gene_3324	NC_001142.9;NC_001142.9	435163;435344	435227;435926	+;+	648	1241	1585	1185	928	1152	1617
gene_3325	NC_001142.9	436802	438610	+	1809	1177	1588	1154	544	648	775
gene_3326	NC_001142.9	438865	440646	+	1782	930	1344	929	560	611	768
gene_3327	NC_001142.9	440994	442553	-	1560	307	442	356	204	239	258
gene_3328	NC_001142.9	442909	444861	-	1953	157	200	159	166	225	263
gene_3329	NC_001142.9	445923	448025	+	2103	428	519	382	283	368	412
gene_3330	NC_001142.9	448477	448758	-	282	4	3	3	11	37	54
gene_3331	NC_001142.9	449202	450665	+	1464	383	499	392	268	332	438
gene_3332	NC_001142.9	451020	451934	+	915	939	1300	1002	585	710	837
gene_3333	NC_001142.9	452430	453446	+	1017	123	109	97	1179	1487	1991
gene_3334	NC_001142.9	453683	454681	-	999	25070	34079	27354	3356	5028	6650
gene_3335	NC_001142.9	456239	457774	+	1536	5871	7734	5986	1278	1433	1844
gene_3336	NC_001142.9	458077	458361	-	285	169	195	116	99	113	142
gene_3337	NC_001142.9	458641	459426	-	786	162	222	128	130	123	170
gene_3338	NC_001142.9	459795	460418	-	624	65	85	53	70	102	115
gene_3339	NC_001142.9	460382	461593	+	1212	309	368	281	201	210	294
gene_3340	NC_001142.9	461829	462425	+	597	525	771	516	309	409	523
gene_3341	NC_001142.9	462721	464253	+	1533	762	1130	782	337	363	406
gene_3342	NC_001142.9	464451	466208	-	1758	4759	6165	4972	2667	3001	3924
gene_3343	NC_001142.9	466521	467033	-	513	466	579	463	341	341	423
gene_3344	NC_001142.9	467232	468281	-	1050	154	181	122	788	798	1125
gene_3345	NC_001142.9;NC_001142.9	468555;469264	469183;469579	-;-	945	105	136	107	169	200	276
gene_3346	NC_001142.9	469784	470113	+	330	55	43	44	28	42	43
gene_3347	NC_001142.9	470230	470964	-	735	512	633	428	354	358	539
gene_3348	NC_001142.9	471138	471671	-	534	1158	1380	998	505	550	705
gene_3349	NC_001142.9	472760	478028	+	5269	539	753	487	311	300	313
gene_3350	NC_001142.9	472760	474082	+	1323	0	0	0	0	0	0
gene_3351	NC_001142.9	478344	483612	+	5269	235	312	165	104	108	124
gene_3352	NC_001142.9	478344	479666	+	1323	0	0	0	0	0	0
gene_3353	NC_001142.9	483959	486196	-	2238	292	473	324	185	247	290
gene_3354	NC_001142.9	486586	490812	-	4227	466	632	476	326	393	439
gene_3355	NC_001142.9	491081	492262	+	1182	355	537	390	221	311	360
gene_3356	NC_001142.9	492378	496451	-	4074	293	407	306	402	510	498
gene_3357	NC_001142.9	496683	497009	+	327	141	158	102	109	151	160
gene_3358	NC_001142.9	497355	500612	+	3258	237	272	217	276	350	484
gene_3359	NC_001142.9	500713	503391	-	2679	89	111	84	116	159	237
gene_3360	NC_001142.9	503936	507301	+	3366	137	181	113	237	305	340
gene_3361	NC_001142.9	507746	510085	+	2340	399	599	419	231	265	351
gene_3362	NC_001142.9	510239	513763	-	3525	404	657	469	177	208	263
gene_3363	NC_001142.9	514055	516289	+	2235	886	1185	885	535	548	746
gene_3364	NC_001142.9	516461	517513	-	1053	223	369	239	110	154	176
gene_3365	NC_001142.9	517813	517884	-	72	0	0	0	0	0	1
gene_3366	NC_001142.9	518763	519185	-	423	451	567	389	363	417	575
gene_3367	NC_001142.9	519638	521602	-	1965	6243	7948	6023	5113	6713	8423
gene_3368	NC_001142.9	522048	523862	+	1815	408	552	381	340	428	572
gene_3369	NC_001142.9	524012	524093	-	82	1	1	1	1	1	0
gene_3370	NC_001142.9	524908	525381	-	474	5	5	8	0	1	4
gene_3371	NC_001142.9	526335	526664	+	330	2987	3087	2586	1886	2099	2536
gene_3372	NC_001142.9	526884	528476	-	1593	261	432	275	337	368	520
gene_3373	NC_001142.9	528697	529404	+	708	123	156	125	119	142	196
gene_3374	NC_001142.9	529861	531366	+	1506	335	441	287	298	353	472
gene_3375	NC_001142.9	531828	531898	+	71	1	0	1	0	2	0
gene_3376	NC_001142.9	532062	533759	+	1698	285	313	243	247	288	401
gene_3377	NC_001142.9	534027	535751	+	1725	114	170	123	65	89	96
gene_3378	NC_001142.9	536056	537549	+	1494	290	377	273	152	143	171
gene_3379	NC_001142.9	538555	538626	+	72	0	0	0	0	0	0
gene_3380	NC_001142.9	538772	539266	+	495	78	111	88	67	90	106
gene_3381	NC_001142.9	541508	541579	+	72	2	0	0	1	0	2
gene_3382	NC_001142.9	541792	542502	-	711	95	137	95	118	128	135
gene_3383	NC_001142.9;NC_001142.9	542956;543006	542991;543044	-;-	75	0	0	0	0	0	0
gene_3384	NC_001142.9	544062	544712	+	651	189	245	183	115	140	188
gene_3385	NC_001142.9	544732	545175	-	444	155	190	119	119	130	148
gene_3386	NC_001142.9	545787	548243	+	2457	554	676	535	542	709	858
gene_3387	NC_001142.9	548759	549814	+	1056	236	359	257	244	243	361
gene_3388	NC_001142.9	550511	553318	+	2808	225	313	204	501	587	692
gene_3389	NC_001142.9	553476	554849	-	1374	207	262	187	155	195	248
gene_3390	NC_001142.9	555195	555572	+	378	289	383	270	105	103	160
gene_3391	NC_001142.9	555914	557602	+	1689	1713	2495	1833	874	1037	1322
gene_3392	NC_001142.9	557809	559158	-	1350	974	1306	872	733	914	1120
gene_3393	NC_001142.9	559416	566828	+	7413	549	819	626	408	510	590
gene_3394	NC_001142.9	567019	567444	-	426	126	187	113	113	96	146
gene_3395	NC_001142.9	567643	568704	+	1062	348	459	324	246	278	361
gene_3396	NC_001142.9	568806	569399	-	594	445	603	442	168	215	283
gene_3397	NC_001142.9	569621	570598	-	978	1407	1932	1486	416	519	720
gene_3398	NC_001142.9	570967	572124	-	1158	491	700	535	345	437	543
gene_3399	NC_001142.9	572315	572935	-	621	2180	2908	2161	1264	1195	1480
gene_3400	NC_001142.9	573095	573751	+	657	366	437	376	290	351	497
gene_3401	NC_001142.9	573981	575171	+	1191	963	1314	883	398	535	672
gene_3402	NC_001142.9	575354	576601	-	1248	1022	1291	1041	622	700	890
gene_3403	NC_001142.9	577255	578190	-	936	2890	3479	2558	2535	2758	3435
gene_3404	NC_001142.9	578860	580221	+	1362	379	388	297	172	166	222
gene_3405	NC_001142.9;NC_001142.9	580205;581053	580347;581239	+;+	330	11	15	11	6	12	12
gene_3406	NC_001142.9	580432	581616	-	1185	387	457	327	403	455	576
gene_3407	NC_001142.9	581914	582255	-	342	242	274	203	229	276	362
gene_3408	NC_001142.9	582608	583537	-	930	97	148	112	99	108	185
gene_3409	NC_001142.9	583733	585004	+	1272	246	304	235	179	191	230
gene_3410	NC_001142.9	585120	585437	-	318	393	472	339	689	760	1093
gene_3411	NC_001142.9	586068	586400	+	333	208	258	155	156	187	243
gene_3412	NC_001142.9	586495	587373	-	879	383	540	343	268	287	408
gene_3413	NC_001142.9	587718	590582	+	2865	267	425	297	378	459	585
gene_3414	NC_001142.9	590872	594327	-	3456	527	729	533	361	414	557
gene_3415	NC_001142.9	595061	598336	-	3276	657	898	666	609	704	942
gene_3416	NC_001142.9	598735	603078	+	4344	732	1116	784	499	553	665
gene_3417	NC_001142.9	603220	604203	-	984	188	230	185	148	157	222
gene_3418	NC_001142.9	604569	605651	-	1083	27	33	27	83	152	140
gene_3419	NC_001142.9	605936	607424	-	1489	63	79	44	522	1239	1354
gene_3420	NC_001142.9;NC_001142.9	608305;608582	608306;608858	+;+	279	3527	4949	3347	890	993	1516
gene_3421	NC_001142.9	609773	610741	+	969	5	8	6	1860	1920	2479
gene_3422	NC_001142.9	611195	612043	+	849	185	136	111	742	1223	1645
gene_3423	NC_001142.9	612413	612931	+	519	218	280	173	99	140	189
gene_3424	NC_001142.9	613186	615156	-	1971	138	188	109	103	84	155
gene_3425	NC_001142.9	615576	616286	+	711	127	182	155	185	209	262
gene_3426	NC_001142.9	616351	617334	-	984	281	330	226	203	257	352
gene_3427	NC_001142.9;NC_001142.9	617919;617976	617956;618019	+;+	82	0	0	0	0	0	0
gene_3428	NC_001142.9	618234	619034	+	801	552	652	447	216	289	413
gene_3429	NC_001142.9	619157	619765	-	609	119	133	121	107	133	176
gene_3430	NC_001142.9	620754	622490	+	1737	331	405	293	481	588	714
gene_3431	NC_001142.9	622550	623014	-	465	4536	6012	4420	2722	3253	4079
gene_3432	NC_001142.9	623581	624603	+	1023	3334	4483	3387	1304	1440	1893
gene_3433	NC_001142.9	624838	627015	+	2178	208	276	193	163	202	206
gene_3434	NC_001142.9	627340	628326	+	987	185	206	164	156	181	228
gene_3435	NC_001142.9	628712	629083	+	372	21	15	9	29	34	36
gene_3436	NC_001142.9	629585	632941	-	3357	3191	4509	3558	5585	6644	7202
gene_3437	NC_001142.9	633615	635681	+	2067	311	409	270	195	249	324
gene_3438	NC_001142.9	635855	636706	-	852	189	202	153	155	161	218
gene_3439	NC_001142.9	637030	637635	+	606	127	136	118	88	90	129
gene_3440	NC_001142.9;NC_001142.9	637790;637859	637809;638168	+;+	330	122	174	125	106	123	166
gene_3441	NC_001142.9	638232	638975	-	744	584	629	477	502	521	734
gene_3442	NC_001142.9	639942	640451	+	510	30	43	34	161	193	193
gene_3443	NC_001142.9	640825	641664	+	840	111	157	119	105	131	133
gene_3444	NC_001142.9	642007	643368	+	1362	1124	1564	1060	843	1160	1223
gene_3445	NC_001142.9	643490	644101	-	612	471	659	460	203	246	360
gene_3446	NC_001142.9	644304	646490	-	2187	111	133	111	149	239	224
gene_3447	NC_001142.9	647126	647476	+	351	201	243	162	219	230	277
gene_3448	NC_001142.9	647607	649142	+	1536	6723	8253	6229	7613	8573	10078
gene_3449	NC_001142.9	649776	651269	+	1494	372	457	370	255	339	354
gene_3450	NC_001142.9	651901	652578	+	678	17767	23787	18490	5272	6412	8021
gene_3451	NC_001142.9	652892	654238	-	1347	326	469	337	89	120	157
gene_3452	NC_001142.9	654737	655963	-	1227	502	649	478	625	669	872
gene_3453	NC_001142.9	656254	658689	-	2436	593	748	563	446	666	919
gene_3454	NC_001142.9	658917	663059	-	4143	548	682	520	323	455	597
gene_3455	NC_001142.9	662921	663280	+	360	22	17	16	14	12	26
gene_3456	NC_001142.9	663749	663942	+	194	21	32	17	13	30	35
gene_3457	NC_001142.9	664000	665019	-	1020	78	104	87	89	126	156
gene_3458	NC_001142.9	665218	667137	-	1920	415	588	407	556	768	923
gene_3459	NC_001142.9	667644	669293	+	1650	248	339	272	259	292	335
gene_3460	NC_001142.9	669522	672668	+	3147	663	886	682	442	468	653
gene_3461	NC_001142.9	672991	673620	+	630	405	445	330	321	369	462
gene_3462	NC_001142.9	673729	675852	-	2124	464	628	429	376	501	678
gene_3463	NC_001142.9	676059	676778	-	720	72	91	61	68	91	116
gene_3464	NC_001142.9	676971	677234	+	264	292	371	220	176	202	309
gene_3465	NC_001142.9	677441	678706	-	1266	135	162	104	126	132	177
gene_3466	NC_001142.9	678957	683285	-	4329	8606	12565	9810	3514	4356	5373
gene_3467	NC_001142.9	684567	689321	+	4755	325	470	338	320	444	542
gene_3468	NC_001142.9	689445	690524	-	1080	2896	4179	3017	1452	1671	2152
